CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,tenure_bin,monthly_bin,cltv_bin
7989-CHGTL,North Palm Springs,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,95,3448,Product dissatisfaction,0-6,"(18.249, 35.588]","(3178.2, 4195.4]"
0334-GDDSO,Ocotillo,Male,1,0,0,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,73,2818,Service dissatisfaction,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
0578-SKVMF,Seeley,Female,0,1,0,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,88,3804,Lack of self-service on Website,13-24,"(70.35, 89.862]","(3178.2, 4195.4]"
5564-NEMQO,Thermal,Female,1,0,0,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,67,4902,Network reliability,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
9063-ZGTUY,Adelanto,Female,0,1,0,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,82,4221,Don't know,49+,"(18.249, 35.588]","(4195.4, 4882.6]"
2957-LOLHO,Apple Valley,Male,0,0,0,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,68,2887,Don't know,7-12,"(35.588, 70.35]","(2002.999, 3178.2]"
7752-XUSCI,Crestline,Female,0,0,0,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,84,4105,Don't know,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
4110-PFEUZ,Daggett,Female,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,73,2792,Competitor had better devices,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
0256-LTHVJ,Ludlow,Female,0,1,0,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,98,5201,Competitor had better devices,25-48,"(70.35, 89.862]","(4882.6, 5540.8]"
0880-TKATG,Lucerne Valley,Male,0,1,0,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,84,4417,Competitor had better devices,0-6,"(89.862, 118.75]","(4195.4, 4882.6]"
3811-VBYBZ,Lytle Creek,Male,0,0,0,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,1,98,2031,Competitor had better devices,7-12,"(89.862, 118.75]","(2002.999, 3178.2]"
4640-UHDOS,Phelan,Female,0,1,0,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,1,91,4498,Competitor had better devices,13-24,"(35.588, 70.35]","(4195.4, 4882.6]"
3583-EKAPL,Redlands,Male,0,0,0,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,1,71,4877,Competitor had better devices,0-6,"(35.588, 70.35]","(4195.4, 4882.6]"
9399-APLBT,Rialto,Female,0,1,0,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,80,5980,Competitor had better devices,0-6,"(70.35, 89.862]","(5540.8, 6500.0]"
2359-KMGLI,Running Springs,Male,0,0,0,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1,77,4418,Competitor had better devices,13-24,"(70.35, 89.862]","(4195.4, 4882.6]"
0306-JAELE,Tecopa,Male,0,0,0,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,66,4192,Competitor had better devices,0-6,"(89.862, 118.75]","(3178.2, 4195.4]"
6227-HWPWX,Victorville,Female,0,0,0,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1,73,5671,Competitor had better devices,13-24,"(35.588, 70.35]","(5540.8, 6500.0]"
0447-BEMNG,Wrightwood,Female,0,1,0,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,1,65,4926,Price too high,25-48,"(35.588, 70.35]","(4882.6, 5540.8]"
5949-XIKAE,San Bernardino,Female,0,1,0,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,65,2879,Product dissatisfaction,7-12,"(70.35, 89.862]","(2002.999, 3178.2]"
8372-JUXUI,San Bernardino,Male,0,0,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,93,2814,Service dissatisfaction,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
0388-EOPEX,Riverside,Female,0,1,0,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,77,4263,Lack of self-service on Website,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
8205-OTCHB,Riverside,Male,0,0,0,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,66,3099,Network reliability,13-24,"(35.588, 70.35]","(2002.999, 3178.2]"
6235-VDHOM,Riverside,Female,1,0,0,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,89,4099,Limited range of services,0-6,"(18.249, 35.588]","(3178.2, 4195.4]"
7783-YKGDV,March Air Reserve Base,Female,0,0,0,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,76,2538,Lack of affordable download/upload speed,7-12,"(89.862, 118.75]","(2002.999, 3178.2]"
5609-CEBID,Hemet,Female,1,0,0,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,87,2666,Long distance charges,13-24,"(89.862, 118.75]","(2002.999, 3178.2]"
7218-HKQFK,Homeland,Male,0,1,0,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,72,3715,Don't know,0-6,"(89.862, 118.75]","(3178.2, 4195.4]"
4636-QRJKY,Idyllwild,Female,0,1,0,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,98,5032,Price too high,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
5956-VKDTT,Moreno Valley,Female,1,1,0,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,82,5273,Product dissatisfaction,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
9412-GHEEC,Murrieta,Male,0,0,0,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,88,3492,Service dissatisfaction,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
0257-ZESQC,Perris,Female,1,1,0,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,99,4517,Lack of self-service on Website,25-48,"(70.35, 89.862]","(4195.4, 4882.6]"
6825-UYPFK,Sun City,Female,0,0,0,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,81,2115,Network reliability,13-24,"(70.35, 89.862]","(2002.999, 3178.2]"
8397-MVTAZ,Sun City,Male,0,1,0,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,72,2568,Don't know,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
9282-IZGQK,Irvine,Female,0,0,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,80,5679,Don't know,0-6,"(70.35, 89.862]","(5540.8, 6500.0]"
1342-JPNKI,Lake Forest,Male,0,0,0,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,1,85,2966,Don't know,7-12,"(70.35, 89.862]","(2002.999, 3178.2]"
2817-NTQDO,Huntington Beach,Male,0,0,0,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,1,74,4856,Poor expertise of online support,13-24,"(35.588, 70.35]","(4195.4, 4882.6]"
6986-IJDHX,Huntington Beach,Male,0,1,0,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,1,98,3364,Poor expertise of phone support,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
5301-GAUUY,Newport Beach,Male,0,0,0,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,92,5974,Competitor had better devices,25-48,"(70.35, 89.862]","(5540.8, 6500.0]"
0939-YAPAF,Santa Ana,Female,0,0,0,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,1,72,2744,Competitor offered higher download speeds,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
4710-FDUIZ,Santa Ana,Male,0,1,0,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,Yes,1,67,5170,Competitor offered more data,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
1218-VKFPE,Anaheim,Female,0,1,0,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,Yes,1,72,3535,Competitor made better offer,7-12,"(18.249, 35.588]","(3178.2, 4195.4]"
3627-FHKBK,Anaheim,Female,0,0,0,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,1,87,3244,Competitor had better devices,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
2865-TCHJW,Anaheim,Female,1,0,0,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,1,74,5808,Competitor had better devices,0-6,"(70.35, 89.862]","(5540.8, 6500.0]"
5192-EBGOV,Brea,Female,1,0,0,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,1,66,4880,Competitor offered higher download speeds,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
0719-SYFRB,Norco,Female,0,0,0,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes,1,67,5670,Competitor offered higher download speeds,7-12,"(35.588, 70.35]","(5540.8, 6500.0]"
3419-SNJJD,Yorba Linda,Female,1,1,0,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,Yes,1,91,4196,Competitor offered higher download speeds,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
6543-CPZMK,Ventura,Male,0,1,0,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes,1,83,2573,Competitor offered more data,7-12,"(18.249, 35.588]","(2002.999, 3178.2]"
4765-OXPPD,Ventura,Female,0,1,0,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,Yes,1,76,3983,Competitor offered more data,7-12,"(35.588, 70.35]","(3178.2, 4195.4]"
1009-IRMNA,Port Hueneme,Female,0,0,0,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,Yes,1,100,4479,Competitor offered more data,7-12,"(18.249, 35.588]","(4195.4, 4882.6]"
4554-YGZIH,Summerland,Male,1,1,0,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes,1,96,5059,Competitor made better offer,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
5099-BAILX,Santa Barbara,Male,1,1,0,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,1,65,2728,Competitor made better offer,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
7207-RMRDB,Santa Barbara,Female,0,1,0,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,Yes,1,89,5720,Competitor had better devices,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
4913-EHYUI,Alpaugh,Male,1,1,0,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,1,91,6268,Competitor offered higher download speeds,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
0195-IESCP,Armona,Male,0,1,0,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,75,3573,Competitor offered more data,7-12,"(70.35, 89.862]","(3178.2, 4195.4]"
4580-TMHJU,Avenal,Female,0,1,0,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,1,65,2152,Don't know,25-48,"(35.588, 70.35]","(2002.999, 3178.2]"
0970-ETWGE,Bodfish,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,1,99,4996,Competitor had better devices,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
1626-ERCMM,Camp Nelson,Male,1,1,0,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,1,84,5604,Competitor had better devices,13-24,"(89.862, 118.75]","(5540.8, 6500.0]"
0887-HJGAR,Coalinga,Male,0,0,0,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,1,95,2295,Competitor offered higher download speeds,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
5644-PDMZC,Delano,Female,1,0,0,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes,1,80,2065,Competitor offered higher download speeds,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
9576-ANLXO,Earlimart,Female,0,0,0,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,1,87,2876,Competitor offered higher download speeds,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
2024-BASKD,Exeter,Female,0,0,0,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,1,94,3860,Competitor offered more data,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
4160-AMJTL,Fellows,Female,1,0,0,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes,1,83,5432,Competitor offered more data,7-12,"(18.249, 35.588]","(4882.6, 5540.8]"
4464-JCOLN,Huron,Male,0,1,0,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,1,68,2362,Competitor offered more data,0-6,"(18.249, 35.588]","(2002.999, 3178.2]"
5650-VDUDS,Kernville,Female,0,0,0,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,1,93,2038,Competitor made better offer,0-6,"(18.249, 35.588]","(2002.999, 3178.2]"
7538-GWHML,Lemon Cove,Female,0,0,0,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,1,80,2323,Competitor made better offer,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
3859-CVCET,Lindsay,Female,0,0,0,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,1,78,2864,Competitor had better devices,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
3276-HDUEG,Maricopa,Female,0,0,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,1,78,4838,Competitor offered higher download speeds,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
0823-HSCDJ,Onyx,Male,1,0,0,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,1,90,5597,Competitor offered more data,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
0822-GAVAP,Posey,Female,0,0,0,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,1,65,3146,Competitor made better offer,0-6,"(18.249, 35.588]","(2002.999, 3178.2]"
1448-PWKYE,Shafter,Male,0,1,0,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,1,88,2046,Competitor had better devices,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
0067-DKWBL,Tipton,Male,1,0,0,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,89,3475,Competitor had better devices,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
2276-YDAVZ,Wofford Heights,Female,0,0,0,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,1,69,4965,Competitor offered higher download speeds,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
5896-NPFWW,Visalia,Male,0,1,0,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,86,3273,Competitor offered higher download speeds,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
7133-VBDCG,Bakersfield,Female,0,0,0,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1,85,4535,Competitor offered higher download speeds,25-48,"(70.35, 89.862]","(4195.4, 4882.6]"
1029-QFBEN,San Luis Obispo,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,1,66,3556,Competitor offered more data,0-6,"(18.249, 35.588]","(3178.2, 4195.4]"
4952-YSOGZ,Lompoc,Female,0,1,0,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,1,74,5640,Competitor offered more data,0-6,"(70.35, 89.862]","(5540.8, 6500.0]"
1589-AGTLK,Lompoc,Male,0,0,0,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,1,67,2450,Competitor offered more data,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
5244-IRFIH,Los Alamos,Male,1,1,0,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,96,4333,Competitor made better offer,25-48,"(89.862, 118.75]","(4195.4, 4882.6]"
2684-EIWEO,Oceano,Female,1,0,0,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,1,97,2482,Competitor made better offer,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
6439-GTPCA,Pismo Beach,Female,0,0,0,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,1,73,5269,Competitor had better devices,25-48,"(70.35, 89.862]","(4882.6, 5540.8]"
5138-WVKYJ,Mojave,Male,0,0,0,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,80,3658,Competitor offered higher download speeds,7-12,"(89.862, 118.75]","(3178.2, 4195.4]"
6683-VLCTZ,Johannesburg,Male,1,0,0,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,1,92,5444,Competitor offered more data,13-24,"(89.862, 118.75]","(4882.6, 5540.8]"
2189-WWOEW,Keene,Female,0,0,0,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,1,96,3579,Don't know,13-24,"(70.35, 89.862]","(3178.2, 4195.4]"
1894-IGFSG,Lancaster,Female,0,0,0,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,1,82,3161,Competitor had better devices,13-24,"(70.35, 89.862]","(2002.999, 3178.2]"
7379-POKDZ,Lancaster,Male,0,1,0,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,Yes,1,66,3038,Competitor had better devices,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
0236-HFWSV,Palmdale,Male,0,0,0,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,1,77,5264,Competitor offered higher download speeds,13-24,"(89.862, 118.75]","(4882.6, 5540.8]"
3900-AQPHZ,Pearblossom,Female,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,1,100,4248,Competitor offered higher download speeds,0-6,"(18.249, 35.588]","(4195.4, 4882.6]"
5842-POCOP,Randsburg,Female,0,1,0,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,454.15,Yes,1,79,4356,Competitor offered higher download speeds,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
2037-XJFUP,Ridgecrest,Male,0,1,0,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,3036.75,Yes,1,76,4161,Competitor offered more data,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
7314-OXENN,Trona,Male,0,0,0,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65,Yes,1,97,3051,Competitor offered more data,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
0322-CHQRU,Palmdale,Male,0,0,0,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,Yes,1,81,3478,Competitor offered more data,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
4678-DVQEO,Bass Lake,Female,0,0,0,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52.2,Yes,1,71,4138,Competitor made better offer,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
0691-IFBQW,Biola,Female,1,0,0,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,Yes,1,81,2403,Competitor made better offer,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
3009-JWMPU,Five Points,Male,0,0,0,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125.4,Yes,1,92,5016,Attitude of service provider,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
1450-GALXR,Friant,Female,0,0,0,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,Yes,1,74,5184,Attitude of service provider,7-12,"(89.862, 118.75]","(4882.6, 5540.8]"
3138-BKYAV,Kerman,Male,0,0,0,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489.45,Yes,1,75,4694,Attitude of service provider,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
4289-DTDKW,Madera,Male,0,1,0,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,4113.1,Yes,1,70,2576,Attitude of support person,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
1820-TQVEV,Madera,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,1,76,3042,Attitude of support person,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
2239-JALAW,Mendota,Male,0,0,0,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,Yes,1,74,6105,Attitude of support person,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
4853-RULSV,Miramonte,Male,0,0,0,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,7250.15,Yes,1,80,4544,Attitude of service provider,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
6275-YDUVO,Orosi,Female,0,0,0,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,Yes,1,95,2969,Attitude of service provider,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
0115-TFERT,Fresno,Male,0,1,0,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,2317.1,Yes,1,89,4123,Attitude of service provider,13-24,"(89.862, 118.75]","(3178.2, 4195.4]"
2311-QYMUQ,San Joaquin,Female,0,1,0,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,1430.25,Yes,1,73,3696,Attitude of support person,13-24,"(70.35, 89.862]","(3178.2, 4195.4]"
3643-AHCFP,Selma,Male,1,1,0,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644.35,Yes,1,83,3265,Competitor made better offer,7-12,"(89.862, 118.75]","(3178.2, 4195.4]"
3104-OWCGK,South Dos Palos,Male,0,1,0,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,5453.4,Yes,1,76,4111,Moved,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
9101-BWFSS,Tollhouse,Female,0,1,0,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,5610.7,Yes,1,82,4274,Moved,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
